"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"W10194212_mpn","war","war","1",1,1,"Read","loud","Study1","M","Study Phase",2248,"Recall1","USM"
"w547558","noise","war","0",0,1,"Read","loud","Study1","M","Study Phase",1008,"Recall1","USM"
"w10131227_grd","lost","phone","0.2",0,1,"Read","maze","Study1","U","Study Phase",10985,"Recall1","USM"
"W10140113ED","","phone","0",0,1,"Read","maze","Study1","U","Study Phase",772,"Recall1","USM"
"w10154105DM","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",8878,"Recall1","USM"
"w10157700_CJP","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",1706,"Recall1","USM"
"w10161018@usm.edu_JRM","runner","phone","0.333333333333333",0,1,"Read","maze","Study1","U","Study Phase",1290,"Recall1","USM"
"w10169795_mls","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",1158,"Recall1","USM"
"W10173435VPS","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",3974,"Recall1","USM"
"w10175420MM","","phone","0",0,1,"Read","maze","Study1","U","Study Phase",607,"Recall1","USM"
"w10175528_CLJ","corn","phone","0.4",0,1,"Read","maze","Study1","U","Study Phase",438,"Recall1","USM"
"w10183245_ara","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",1443,"Recall1","USM"
"W10192914_JML","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",1446,"Recall1","USM"
"W10194212_mpn","run","phone","0.2",0,1,"Read","maze","Study1","U","Study Phase",2535,"Recall1","USM"
"w547558","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",749,"Recall1","USM"
"w10131227_grd","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",3681,"Recall1","USM"
"W10140113ED","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",984,"Recall1","USM"
"w10154105DM","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",5417,"Recall1","USM"
"w10157700_CJP","grill","keys","0",0,1,"Read","meat","Study1","U","Study Phase",1736,"Recall1","USM"
"w10161018@usm.edu_JRM","steak","keys","0.6",0,1,"Read","meat","Study1","U","Study Phase",1652,"Recall1","USM"
"w10169795_mls","grinder","keys","0.142857142857143",0,1,"Read","meat","Study1","U","Study Phase",826,"Recall1","USM"
"W10173435VPS","keys","keys","1",1,1,"Read","meat","Study1","U","Study Phase",1415,"Recall1","USM"
"w10175420MM","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",535,"Recall1","USM"
"w10175528_CLJ","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",361,"Recall1","USM"
"w10183245_ara","ball","keys","0",0,1,"Read","meat","Study1","U","Study Phase",1719,"Recall1","USM"
"W10192914_JML","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",1166,"Recall1","USM"
"W10194212_mpn","key","keys","0.75",1,1,"Read","meat","Study1","U","Study Phase",1638,"Recall1","USM"
"w547558","potatoes","keys","0.25",0,1,"Read","meat","Study1","U","Study Phase",590,"Recall1","USM"
"w10131227_grd","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",7607,"Recall1","USM"
"W10140113ED","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1021,"Recall1","USM"
"w10154105DM","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",5595,"Recall1","USM"
"w10157700_CJP","mooren ","maroon","0.714285714285714",0,1,"Read","mirror","Study1","U","Study Phase",1874,"Recall1","USM"
"w10161018@usm.edu_JRM","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1416,"Recall1","USM"
"w10169795_mls","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",2546,"Recall1","USM"
"W10173435VPS","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",3280,"Recall1","USM"
"w10175420MM","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",1339,"Recall1","USM"
"w10175528_CLJ","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",303,"Recall1","USM"
"w10183245_ara","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1148,"Recall1","USM"
"W10192914_JML","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",945,"Recall1","USM"
"W10194212_mpn","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",2903,"Recall1","USM"
"w547558","marron","maroon","0.833333333333333",1,1,"Read","mirror","Study1","U","Study Phase",906,"Recall1","USM"
"w10131227_grd","","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",1359,"Recall1","USM"
"w10131227_grd","","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",6913,"Recall1","USM"
"W10140113ED","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1018,"Recall1","USM"
"W10140113ED","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",3995,"Recall1","USM"
"w10154105DM","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",4949,"Recall1","USM"
"w10154105DM","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",4947,"Recall1","USM"
"w10157700_CJP","donkey ","donkey","0.857142857142857",1,1,"Read","mule","Study1","F","Study Phase",2040,"Recall1","USM"
"w10157700_CJP","donkey ","donkey","0.857142857142857",1,1,"Read","mule","Study1","F","Study Phase",1199,"Recall1","USM"
"w10161018@usm.edu_JRM","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1567,"Recall1","USM"
"w10161018@usm.edu_JRM","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1373,"Recall1","USM"
"w10169795_mls","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1417,"Recall1","USM"
"w10169795_mls","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1247,"Recall1","USM"
"W10173435VPS","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",2200,"Recall1","USM"
"W10173435VPS","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1613,"Recall1","USM"
"w10175420MM","horse","donkey","0.333333333333333",0,1,"Read","mule","Study1","F","Study Phase",556,"Recall1","USM"
"w10175420MM","horse","donkey","0.333333333333333",0,1,"Read","mule","Study1","F","Study Phase",478,"Recall1","USM"
"w10175528_CLJ","","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",422,"Recall1","USM"
"w10175528_CLJ","","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",738,"Recall1","USM"
"w10183245_ara","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",848,"Recall1","USM"
"w10183245_ara","horse","donkey","0.333333333333333",0,1,"Read","mule","Study1","F","Study Phase",1617,"Recall1","USM"
"W10192914_JML","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1024,"Recall1","USM"
"W10192914_JML","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1124,"Recall1","USM"
"W10194212_mpn","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",2275,"Recall1","USM"
"W10194212_mpn","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1194,"Recall1","USM"
"w547558","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1401,"Recall1","USM"
"w547558","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",488,"Recall1","USM"
"w10131227_grd","","sleep","0",0,1,"Read","nap","Study1","F","Study Phase",2257,"Recall1","USM"
"W10140113ED","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",1008,"Recall1","USM"
"w10154105DM","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",5176,"Recall1","USM"
"w10157700_CJP","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",1518,"Recall1","USM"
"w10161018@usm.edu_JRM","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",1278,"Recall1","USM"
"w10169795_mls","","sleep","0",0,1,"Read","nap","Study1","F","Study Phase",1285,"Recall1","USM"
"W10173435VPS","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",1701,"Recall1","USM"
"w10175420MM","","sleep","0",0,1,"Read","nap","Study1","F","Study Phase",658,"Recall1","USM"
"w10175528_CLJ","","sleep","0",0,1,"Read","nap","Study1","F","Study Phase",1198,"Recall1","USM"
"w10183245_ara","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",1035,"Recall1","USM"
"W10192914_JML","","sleep","0",0,1,"Read","nap","Study1","F","Study Phase",1077,"Recall1","USM"
"W10194212_mpn","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",1502,"Recall1","USM"
"w547558","sleep","sleep","1",1,1,"Read","nap","Study1","F","Study Phase",1035,"Recall1","USM"
"w10131227_grd","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",664,"Recall1","USM"
"W10140113ED","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",1426,"Recall1","USM"
"w10154105DM","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",18788,"Recall1","USM"
"w10157700_CJP","apple ","flower","0.333333333333333",0,1,"Read","orchid","Study1","F","Study Phase",1871,"Recall1","USM"
"w10161018@usm.edu_JRM","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",1413,"Recall1","USM"
"w10169795_mls","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",1070,"Recall1","USM"
"W10173435VPS","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",2143,"Recall1","USM"
"w10175420MM","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",835,"Recall1","USM"
"w10175528_CLJ","","flower","0",0,1,"Read","orchid","Study1","F","Study Phase",462,"Recall1","USM"
"w10183245_ara","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",1141,"Recall1","USM"
"W10192914_JML","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",2486,"Recall1","USM"
"W10194212_mpn","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",627,"Recall1","USM"
"w547558","flower","flower","1",1,1,"Read","orchid","Study1","F","Study Phase",1275,"Recall1","USM"
"w10131227_grd","sweet","tree","0.6",0,1,"Read","pancakes","Study1","M","Study Phase",963,"Recall1","USM"
"W10140113ED","tree","tree","1",1,1,"Read","pancakes","Study1","M","Study Phase",1004,"Recall1","USM"
"w10154105DM","tree","tree","1",1,1,"Read","pancakes","Study1","M","Study Phase",9076,"Recall1","USM"
"w10157700_CJP","morning ","tree","0.125",0,1,"Read","pancakes","Study1","M","Study Phase",1661,"Recall1","USM"
"w10161018@usm.edu_JRM","waffles","tree","0.142857142857143",0,1,"Read","pancakes","Study1","M","Study Phase",1753,"Recall1","USM"
"w10169795_mls","","tree","0",0,1,"Read","pancakes","Study1","M","Study Phase",983,"Recall1","USM"
"W10173435VPS","tree","tree","1",1,1,"Read","pancakes","Study1","M","Study Phase",8775,"Recall1","USM"
"w10175420MM","food","tree","0",0,1,"Read","pancakes","Study1","M","Study Phase",860,"Recall1","USM"
"w10175528_CLJ","","tree","0",0,1,"Read","pancakes","Study1","M","Study Phase",259,"Recall1","USM"
"w10183245_ara","breakfast","tree","0.333333333333333",0,1,"Read","pancakes","Study1","M","Study Phase",1143,"Recall1","USM"
"W10192914_JML","","tree","0",0,1,"Read","pancakes","Study1","M","Study Phase",2014,"Recall1","USM"
"W10194212_mpn","syrup","tree","0.2",0,1,"Read","pancakes","Study1","M","Study Phase",2117,"Recall1","USM"
"w547558","tree","tree","1",1,1,"Read","pancakes","Study1","M","Study Phase",1039,"Recall1","USM"
"w10131227_grd","","plant","0",0,1,"Read","root","Study1","F","Study Phase",2392,"Recall1","USM"
"W10140113ED","plant","plant","1",1,1,"Read","root","Study1","F","Study Phase",872,"Recall1","USM"
"w10154105DM","plant","plant","1",1,1,"Read","root","Study1","F","Study Phase",3636,"Recall1","USM"
"w10157700_CJP","plant","plant","1",1,1,"Read","root","Study1","F","Study Phase",2179,"Recall1","USM"
"w10161018@usm.edu_JRM","","plant","0",0,1,"Read","root","Study1","F","Study Phase",1486,"Recall1","USM"
"w10169795_mls","beer","plant","0",0,1,"Read","root","Study1","F","Study Phase",984,"Recall1","USM"
"W10173435VPS","plant","plant","1",1,1,"Read","root","Study1","F","Study Phase",4612,"Recall1","USM"
"w10175420MM","plant","plant","1",1,1,"Read","root","Study1","F","Study Phase",1165,"Recall1","USM"
"w10175528_CLJ","","plant","0",0,1,"Read","root","Study1","F","Study Phase",1461,"Recall1","USM"
"w10183245_ara","comb","plant","0",0,1,"Read","root","Study1","F","Study Phase",795,"Recall1","USM"
"W10192914_JML","","plant","0",0,1,"Read","root","Study1","F","Study Phase",1361,"Recall1","USM"
"W10194212_mpn","tree","plant","0.2",0,1,"Read","root","Study1","F","Study Phase",1408,"Recall1","USM"
"w547558","plant","plant","1",1,1,"Read","root","Study1","F","Study Phase",972,"Recall1","USM"
"w10131227_grd","","ceiling","0",0,1,"Read","rug","Study1","M","Study Phase",2533,"Recall1","USM"
"W10140113ED","ceiling","ceiling","1",1,1,"Read","rug","Study1","M","Study Phase",979,"Recall1","USM"
"w10154105DM","ceiling","ceiling","1",1,1,"Read","rug","Study1","M","Study Phase",6937,"Recall1","USM"
"w10157700_CJP","carpet","ceiling","0.285714285714286",0,1,"Read","rug","Study1","M","Study Phase",1279,"Recall1","USM"
"w10161018@usm.edu_JRM","","ceiling","0",0,1,"Read","rug","Study1","M","Study Phase",1566,"Recall1","USM"
"w10169795_mls","ceiling","ceiling","1",1,1,"Read","rug","Study1","M","Study Phase",1563,"Recall1","USM"
"W10173435VPS","mat","ceiling","0",0,1,"Read","rug","Study1","M","Study Phase",2949,"Recall1","USM"
"w10175420MM","house","ceiling","0.142857142857143",0,1,"Read","rug","Study1","M","Study Phase",725,"Recall1","USM"
"w10175528_CLJ","","ceiling","0",0,1,"Read","rug","Study1","M","Study Phase",439,"Recall1","USM"
"w10183245_ara","ceiling","ceiling","1",1,1,"Read","rug","Study1","M","Study Phase",1177,"Recall1","USM"
"W10192914_JML","ceiling","ceiling","1",1,1,"Read","rug","Study1","M","Study Phase",1798,"Recall1","USM"
"W10194212_mpn","ceiling","ceiling","1",1,1,"Read","rug","Study1","M","Study Phase",4902,"Recall1","USM"
"w547558","ceiling","ceiling","1",1,1,"Read","rug","Study1","M","Study Phase",1341,"Recall1","USM"
"w10131227_grd","","head","0",0,1,"Read","scalp","Study1","F","Study Phase",1099,"Recall1","USM"
"W10140113ED","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",861,"Recall1","USM"
"w10154105DM","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",5472,"Recall1","USM"
"w10157700_CJP","hair","head","0.5",0,1,"Read","scalp","Study1","F","Study Phase",928,"Recall1","USM"
"w10161018@usm.edu_JRM","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",1456,"Recall1","USM"
"w10169795_mls","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",1093,"Recall1","USM"
"W10173435VPS","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",4679,"Recall1","USM"
"w10175420MM","","head","0",0,1,"Read","scalp","Study1","F","Study Phase",672,"Recall1","USM"
"w10175528_CLJ","","head","0",0,1,"Read","scalp","Study1","F","Study Phase",430,"Recall1","USM"
"w10183245_ara","comb","head","0",0,1,"Read","scalp","Study1","F","Study Phase",977,"Recall1","USM"
"W10192914_JML","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",1318,"Recall1","USM"
"W10194212_mpn","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",1510,"Recall1","USM"
"w547558","head","head","1",1,1,"Read","scalp","Study1","F","Study Phase",1364,"Recall1","USM"
"w10131227_grd","","shake","0",0,1,"Read","shell","Study1","U","Study Phase",3366,"Recall1","USM"
"W10140113ED","","shake","0",0,1,"Read","shell","Study1","U","Study Phase",3073,"Recall1","USM"
"w10154105DM","ocean","shake","0.4",0,1,"Read","shell","Study1","U","Study Phase",4889,"Recall1","USM"
"w10157700_CJP","beach","shake","0.6",0,1,"Read","shell","Study1","U","Study Phase",2279,"Recall1","USM"
"w10161018@usm.edu_JRM","","shake","0",0,1,"Read","shell","Study1","U","Study Phase",1386,"Recall1","USM"
"w10169795_mls","shake","shake","1",1,1,"Read","shell","Study1","U","Study Phase",1131,"Recall1","USM"
"W10173435VPS","shake","shake","1",1,1,"Read","shell","Study1","U","Study Phase",8198,"Recall1","USM"
"w10175420MM","beach","shake","0.6",0,1,"Read","shell","Study1","U","Study Phase",511,"Recall1","USM"
"w10175528_CLJ","","shake","0",0,1,"Read","shell","Study1","U","Study Phase",1598,"Recall1","USM"
"w10183245_ara","ocean","shake","0.4",0,1,"Read","shell","Study1","U","Study Phase",1523,"Recall1","USM"
"W10192914_JML","","shake","0",0,1,"Read","shell","Study1","U","Study Phase",1177,"Recall1","USM"
"W10194212_mpn","shake","shake","1",1,1,"Read","shell","Study1","U","Study Phase",2246,"Recall1","USM"
"w547558","fish","shake","0.4",0,1,"Read","shell","Study1","U","Study Phase",1142,"Recall1","USM"
"w10131227_grd","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",1094,"Recall1","USM"
"W10140113ED","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",923,"Recall1","USM"
"w10154105DM","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",5382,"Recall1","USM"
"w10157700_CJP","stop","tick","0.25",0,1,"Read","sign","Study1","U","Study Phase",1729,"Recall1","USM"
"w10161018@usm.edu_JRM","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",1437,"Recall1","USM"
"w10169795_mls","tick","tick","1",1,1,"Read","sign","Study1","U","Study Phase",1473,"Recall1","USM"
"W10173435VPS","stake","tick","0.4",0,1,"Read","sign","Study1","U","Study Phase",3411,"Recall1","USM"
"w10175420MM","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",1019,"Recall1","USM"
"w10175528_CLJ","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",892,"Recall1","USM"
"w10183245_ara","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",1538,"Recall1","USM"
"W10192914_JML","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",1072,"Recall1","USM"
"W10194212_mpn","","tick","0",0,1,"Read","sign","Study1","U","Study Phase",1312,"Recall1","USM"
"w547558","tick","tick","1",1,1,"Read","sign","Study1","U","Study Phase",981,"Recall1","USM"
"w10131227_grd","drink","drink","1",1,1,"Read","sip","Study1","F","Study Phase",2435,"Recall1","USM"
"W10140113ED","","drink","0",0,1,"Read","sip","Study1","F","Study Phase",707,"Recall1","USM"
"w10154105DM","drink","drink","1",1,1,"Read","sip","Study1","F","Study Phase",4725,"Recall1","USM"
"w10157700_CJP","cup","drink","0",0,1,"Read","sip","Study1","F","Study Phase",1082,"Recall1","USM"
"w10161018@usm.edu_JRM","drink","drink","1",1,1,"Read","sip","Study1","F","Study Phase",1491,"Recall1","USM"
"w10169795_mls","drink","drink","1",1,1,"Read","sip","Study1","F","Study Phase",1094,"Recall1","USM"
"W10173435VPS","drink","drink","1",1,1,"Read","sip","Study1","F","Study Phase",1615,"Recall1","USM"
"w10175420MM","","drink","0",0,1,"Read","sip","Study1","F","Study Phase",672,"Recall1","USM"
"w10175528_CLJ","","drink","0",0,1,"Read","sip","Study1","F","Study Phase",405,"Recall1","USM"
"w10183245_ara","drink","drink","1",1,1,"Read","sip","Study1","F","Study Phase",1401,"Recall1","USM"
"W10192914_JML","drink","drink","1",1,1,"Read","sip","Study1","F","Study Phase",720,"Recall1","USM"
